date,time,subject,blocknum,blockcode,trialnum,trialcode,response,latency,correct,stimulus1,vpcode_hd1
3/21/24,13:41:48,14,4,Pract_erik2,12,erikICli,203,537,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,1,erikCOre,205,637,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,2,erikICli,203,521,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,3,erikICre,205,586,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,4,erikICli,203,745,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,5,erikICli,203,760,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,6,erikICli,203,831,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,7,erikCOli,203,804,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,8,erikCOre,203,680,0,+,0
3/21/24,13:41:48,14,5,Test_erik2,9,erikCOli,205,587,0,+,0
3/21/24,13:41:48,14,5,Test_erik2,10,erikICli,203,769,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,11,erikICre,205,800,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,12,erikICli,203,510,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,13,erikCOre,205,567,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,14,erikICre,205,519,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,15,erikCOre,205,584,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,16,erikCOre,205,503,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,17,erikICre,205,497,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,18,erikCOli,203,483,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,19,erikCOre,205,518,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,20,erikICre,205,544,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,21,erikICre,205,440,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,22,erikCOli,203,484,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,23,erikCOre,205,487,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,24,erikICli,203,578,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,25,erikICre,205,584,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,26,erikCOre,203,503,0,+,0
3/21/24,13:41:48,14,5,Test_erik2,27,erikICre,205,522,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,28,erikCOre,205,594,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,29,erikCOre,205,481,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,30,erikCOli,203,924,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,31,erikCOre,203,531,0,+,0
3/21/24,13:41:48,14,5,Test_erik2,32,erikICli,203,1123,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,33,erikCOli,203,1107,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,34,erikICli,203,787,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,35,erikCOli,203,577,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,36,erikCOre,205,976,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,37,erikCOre,205,574,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,38,erikICli,203,637,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,39,erikCOre,203,1713,0,+,0
3/21/24,13:41:48,14,5,Test_erik2,40,erikICli,203,688,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,41,erikCOli,203,674,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,42,erikCOre,205,677,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,43,erikCOre,205,495,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,44,erikICli,203,514,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,45,erikICli,203,979,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,46,erikCOre,205,553,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,47,erikCOre,205,561,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,48,erikICli,203,961,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,49,erikICli,203,552,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,50,erikICli,203,528,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,51,erikCOli,203,720,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,52,erikCOre,205,433,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,53,erikCOli,203,686,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,54,erikICre,205,552,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,55,erikICli,203,537,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,56,erikICre,205,713,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,57,erikCOli,203,546,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,58,erikICre,205,730,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,59,erikCOre,205,515,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,60,erikCOli,203,524,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,61,erikICre,205,773,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,62,erikICre,205,548,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,63,erikICre,205,588,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,64,erikICre,205,490,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,65,erikCOre,205,468,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,66,erikICre,205,680,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,67,erikCOli,205,866,0,+,0
3/21/24,13:41:48,14,5,Test_erik2,68,erikICli,203,677,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,69,erikCOli,203,544,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,70,erikICre,205,664,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,71,erikCOli,203,507,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,72,erikICli,203,533,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,73,erikCOre,205,518,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,74,erikCOre,205,454,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,75,erikCOre,205,386,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,76,erikCOre,205,577,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,77,erikICli,203,479,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,78,erikICre,205,834,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,79,erikICre,205,503,1,+,0
3/21/24,13:41:48,14,5,Test_erik2,80,erikICli,203,553,1,+,0
3/21/24,13:41:48,14,6,SM2Test_Abr,1,SM2_Abr1,bhox,6999,0,Cash,0
3/21/24,13:41:48,14,6,SM2Test_Abr,2,SM2_Abr2,airplane,14282,0,Cello,0
3/21/24,13:41:48,14,6,SM2Test_Abr,3,SM2_Abr3,crown,8662,0,Chip,0
3/21/24,13:41:48,14,6,SM2Test_Abr,4,SM2_Abr4,window,6007,0,Glass,0
3/21/24,13:41:48,14,6,SM2Test_Abr,5,SM2_Abr5,pen,10012,0,Flower,0
3/21/24,13:41:48,14,6,SM2Test_Abr,6,SM2_Abr6,celio,10791,0,Tuna,0
3/21/24,13:41:48,14,6,SM2Test_Abr,7,SM2_Abr7,flower,10953,0,Armband,0
3/21/24,13:41:48,14,6,SM2Test_Abr,8,SM2_Abr8,pen,2571,0,Horse,0
3/21/24,13:41:48,14,6,SM2Test_Abr,9,SM2_Abr9,window,8691,0,Cabbage,0
3/21/24,13:41:48,14,6,SM2Test_Abr,10,SM2_Abr10,airplane,5891,0,Wing,0
3/21/24,13:41:48,14,6,SM2Test_Abr,11,SM2_Abr11,den,27271,0,Diner,0
3/21/24,13:41:48,14,6,SM2Test_Abr,12,SM2_Abr12,plane,28730,0,Brain,0
3/21/24,13:41:48,14,6,SM2Test_Abr,13,SM2_Abr13,sky,8624,0,Stream,0
3/21/24,13:41:48,14,6,SM2Test_Abr,14,SM2_Abr14,cabbage,10592,0,Stage,0
3/21/24,13:41:48,14,6,SM2Test_Abr,15,SM2_Abr15,seed,2723,0,Pumpkin,0
3/21/24,13:41:48,14,6,SM2Test_Abr,16,SM2_Abr16,window,9581,0,Airplane,0
3/21/24,13:41:48,14,6,SM2Test_Abr,17,SM2_Abr17,goal,6872,0,Goldfish,0
3/21/24,13:41:48,14,6,SM2Test_Abr,18,SM2_Abr18,rain,4924,0,River,0
3/21/24,13:41:48,14,6,SM2Test_Abr,19,SM2_Abr19,pen,4008,0,Piano,0
3/21/24,13:41:48,14,6,SM2Test_Abr,20,SM2_Abr20,flower,2784,0,Garden,0
3/21/24,14:55:58,23,1,SM2Practice,1,achtung,0,1700,0,Attention!,0
3/21/24,14:55:58,23,1,SM2Practice,2,SM2_P_T1,0,2800,0,Photo,0
3/21/24,14:55:58,23,1,SM2Practice,3,SM2_P_T2,0,2800,0,Sign,0
3/21/24,14:55:58,23,1,SM2Practice,4,SM2_P_T3,0,2800,0,Box,0
3/21/24,14:55:58,23,2,SM2Practice_Abr,1,SM2_P_Abr1,sign,10300,1,Floor,0
3/21/24,14:55:58,23,2,SM2Practice_Abr,2,SM2_P_Abr2,board,5135,1,Box,0
3/21/24,14:55:58,23,2,SM2Practice_Abr,3,SM2_P_Abr3,pen,2649,1,Photo,0
3/21/24,14:55:58,23,3,SM2Test,1,achtung,0,1700,0,Attention!,0
3/21/24,14:55:58,23,3,SM2Test,2,SM2_T1,0,2800,0,Pepper,0
3/21/24,14:55:58,23,3,SM2Test,3,SM2_T2,0,2800,0,Glove,0
3/21/24,14:55:58,23,3,SM2Test,4,SM2_T3,0,2800,0,Straw,0
3/21/24,14:55:58,23,3,SM2Test,5,SM2_T4,0,2800,0,Mountains,0
3/21/24,14:55:58,23,3,SM2Test,6,SM2_T5,0,2800,0,Pencil,0
3/21/24,14:55:58,23,3,SM2Test,7,SM2_T6,0,2800,0,Wing,0
3/21/24,14:55:58,23,3,SM2Test,8,SM2_T7,0,2800,0,Cabbage,0
3/21/24,14:55:58,23,3,SM2Test,9,SM2_T8,0,2800,0,Piano,0
3/21/24,14:55:58,23,3,SM2Test,10,SM2_T9,0,2800,0,Brain,0
3/21/24,14:55:58,23,3,SM2Test,11,SM2_T10,0,2800,0,Horse,0
3/21/24,14:55:58,23,3,SM2Test,12,SM2_T11,0,2800,0,Shed,0
3/21/24,14:55:58,23,3,SM2Test,13,SM2_T12,0,2800,0,Pumpkin,0
3/21/24,14:55:58,23,3,SM2Test,14,SM2_T13,0,2800,0,Cash,0
3/21/24,14:55:58,23,3,SM2Test,15,SM2_T14,0,2800,0,Cello,0
3/21/24,14:55:58,23,3,SM2Test,16,SM2_T15,0,2800,0,Glass,0
3/21/24,14:55:58,23,3,SM2Test,17,SM2_T16,0,2800,0,Flower,0
3/21/24,14:55:58,23,3,SM2Test,18,SM2_T17,0,2800,0,Coast,0
3/21/24,14:55:58,23,3,SM2Test,19,SM2_T18,0,2800,0,Cream,0
3/21/24,14:55:58,23,3,SM2Test,20,SM2_T19,0,2800,0,Poker,0
3/21/24,14:55:58,23,3,SM2Test,21,SM2_T20,0,2800,0,Duck,0
3/21/24,14:55:58,23,4,Pract_erik2,1,erikCOre,205,1470,1,+,0
3/21/24,14:55:58,23,4,Pract_erik2,2,erikCOli,203,887,1,+,0
3/21/24,14:55:58,23,4,Pract_erik2,3,erikICre,205,1033,1,+,0
3/21/24,14:55:58,23,4,Pract_erik2,4,erikCOli,203,605,1,+,0
3/21/24,14:55:58,23,4,Pract_erik2,5,erikICre,205,874,1,+,0
3/21/24,14:55:58,23,4,Pract_erik2,6,erikCOre,205,476,1,+,0
3/21/24,14:55:58,23,4,Pract_erik2,7,erikCOre,205,487,1,+,0
3/21/24,14:55:58,23,4,Pract_erik2,8,erikICli,203,1842,1,+,0
3/21/24,14:55:58,23,4,Pract_erik2,9,erikCOli,203,451,1,+,0
3/21/24,14:55:58,23,4,Pract_erik2,10,erikICli,203,655,1,+,0
3/21/24,14:55:58,23,4,Pract_erik2,11,erikICli,203,547,1,+,0
3/21/24,14:55:58,23,4,Pract_erik2,12,erikICre,203,411,0,+,0
3/21/24,14:55:58,23,5,Test_erik2,1,erikCOre,205,1146,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,2,erikICli,203,897,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,3,erikICre,205,754,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,4,erikICli,203,657,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,5,erikICli,203,653,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,6,erikICli,203,568,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,7,erikCOli,203,527,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,8,erikCOre,205,520,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,9,erikCOli,203,577,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,10,erikICli,203,512,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,11,erikICre,203,449,0,+,0
3/21/24,14:55:58,23,5,Test_erik2,12,erikICli,203,534,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,13,erikCOre,205,367,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,14,erikICre,205,767,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,15,erikCOre,205,350,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,16,erikCOre,205,342,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,17,erikICre,205,607,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,18,erikCOli,203,532,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,19,erikCOre,205,533,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,20,erikICre,205,646,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,21,erikICre,205,626,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,22,erikCOli,203,551,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,23,erikCOre,205,463,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,24,erikICli,203,571,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,25,erikICre,205,777,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,26,erikCOre,205,400,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,27,erikICre,205,510,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,28,erikCOre,205,327,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,29,erikCOre,205,376,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,30,erikCOli,203,439,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,31,erikCOre,205,428,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,32,erikICli,203,945,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,33,erikCOli,203,416,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,34,erikICli,203,558,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,35,erikCOli,203,398,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,36,erikCOre,205,380,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,37,erikCOre,205,419,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,38,erikICli,205,336,0,+,0
3/21/24,14:55:58,23,5,Test_erik2,39,erikCOre,205,409,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,40,erikICli,203,519,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,41,erikCOli,203,329,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,42,erikCOre,205,498,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,43,erikCOre,205,452,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,44,erikICli,203,577,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,45,erikICli,203,519,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,46,erikCOre,205,545,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,47,erikCOre,205,313,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,48,erikICli,203,579,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,49,erikICli,203,522,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,50,erikICli,203,531,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,51,erikCOli,203,364,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,52,erikCOre,205,500,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,53,erikCOli,205,414,0,+,0
3/21/24,14:55:58,23,5,Test_erik2,54,erikICre,205,1075,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,55,erikICli,203,829,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,56,erikICre,205,649,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,57,erikCOli,203,549,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,58,erikICre,205,845,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,59,erikCOre,205,577,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,60,erikCOli,203,615,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,61,erikICre,205,565,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,62,erikICre,205,612,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,63,erikICre,205,554,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,64,erikICre,205,585,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,65,erikCOre,205,496,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,66,erikICre,205,818,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,67,erikCOli,203,567,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,68,erikICli,203,647,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,69,erikCOli,203,387,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,70,erikICre,205,593,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,71,erikCOli,203,359,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,72,erikICli,205,975,0,+,0
3/21/24,14:55:58,23,5,Test_erik2,73,erikCOre,205,509,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,74,erikCOre,205,334,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,75,erikCOre,205,471,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,76,erikCOre,205,474,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,77,erikICli,203,677,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,78,erikICre,205,640,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,79,erikICre,205,596,1,+,0
3/21/24,14:55:58,23,5,Test_erik2,80,erikICli,205,370,0,+,0
3/21/24,14:55:58,23,6,SM2Test_Abr,1,SM2_Abr1,,9800,0,Cash,0
3/21/24,14:55:58,23,6,SM2Test_Abr,2,SM2_Abr2,lettuce,6084,0,Cello,0
3/21/24,14:55:58,23,6,SM2Test_Abr,3,SM2_Abr3,goldfish,8602,0,Chip,0
3/21/24,14:55:58,23,6,SM2Test_Abr,4,SM2_Abr4,,6345,0,Glass,0
3/21/24,14:55:58,23,6,SM2Test_Abr,5,SM2_Abr5,,5505,0,Flower,0
3/21/24,14:55:58,23,6,SM2Test_Abr,6,SM2_Abr6,,1857,0,Tuna,0
3/21/24,14:55:58,23,6,SM2Test_Abr,7,SM2_Abr7,,4521,0,Armband,0
3/21/24,14:55:58,23,6,SM2Test_Abr,8,SM2_Abr8,,2110,0,Horse,0
3/21/24,14:55:58,23,6,SM2Test_Abr,9,SM2_Abr9,,4147,0,Cabbage,0
3/21/24,14:55:58,23,6,SM2Test_Abr,10,SM2_Abr10,,2761,0,Wing,0
3/21/24,14:55:58,23,6,SM2Test_Abr,11,SM2_Abr11,,2003,0,Diner,0
3/21/24,14:55:58,23,6,SM2Test_Abr,12,SM2_Abr12,,2869,0,Brain,0
3/21/24,14:55:58,23,6,SM2Test_Abr,13,SM2_Abr13,,3064,0,Stream,0
3/21/24,14:55:58,23,6,SM2Test_Abr,14,SM2_Abr14,,2691,0,Stage,0
3/21/24,14:55:58,23,6,SM2Test_Abr,15,SM2_Abr15,,15954,0,Pumpkin,0
3/21/24,14:55:58,23,6,SM2Test_Abr,16,SM2_Abr16,,2208,0,Airplane,0
3/21/24,14:55:58,23,6,SM2Test_Abr,17,SM2_Abr17,,10984,0,Goldfish,0
3/21/24,14:55:58,23,6,SM2Test_Abr,18,SM2_Abr18,,2629,0,River,0
3/21/24,14:55:58,23,6,SM2Test_Abr,19,SM2_Abr19,,3724,0,Piano,0
3/21/24,14:55:58,23,6,SM2Test_Abr,20,SM2_Abr20,,1311,0,Garden,0
3/21/24,16:21:12,24,1,SM2Practice,1,achtung,0,1700,0,Attention!,0
3/21/24,16:21:12,24,1,SM2Practice,2,SM2_P_T1,0,2800,0,Photo,0
3/21/24,16:21:12,24,1,SM2Practice,3,SM2_P_T2,0,2800,0,Sign,0
3/21/24,16:21:12,24,1,SM2Practice,4,SM2_P_T3,0,2800,0,Box,0
3/21/24,16:21:12,24,2,SM2Practice_Abr,1,SM2_P_Abr1,Box,16954,0,Floor,0
3/21/24,16:21:12,24,2,SM2Practice_Abr,2,SM2_P_Abr2,board,11077,1,Box,0
3/21/24,16:21:12,24,2,SM2Practice_Abr,3,SM2_P_Abr3,pen,3828,1,Photo,0
3/21/24,16:21:12,24,3,SM2Test,1,achtung,0,1700,0,Attention!,0
3/21/24,16:21:12,24,3,SM2Test,2,SM2_T1,0,2800,0,Pepper,0
3/21/24,16:21:12,24,3,SM2Test,3,SM2_T2,0,2800,0,Glove,0
3/21/24,16:21:12,24,3,SM2Test,4,SM2_T3,0,2800,0,Straw,0
3/21/24,16:21:12,24,3,SM2Test,5,SM2_T4,0,2800,0,Mountains,0
3/21/24,16:21:12,24,3,SM2Test,6,SM2_T5,0,2800,0,Pencil,0
3/21/24,16:21:12,24,3,SM2Test,7,SM2_T6,0,2800,0,Wing,0
3/21/24,16:21:12,24,3,SM2Test,8,SM2_T7,0,2800,0,Cabbage,0
3/21/24,16:21:12,24,3,SM2Test,9,SM2_T8,0,2800,0,Piano,0
3/21/24,16:21:12,24,3,SM2Test,10,SM2_T9,0,2800,0,Brain,0
3/21/24,16:21:12,24,3,SM2Test,11,SM2_T10,0,2800,0,Horse,0
3/21/24,16:21:12,24,3,SM2Test,12,SM2_T11,0,2800,0,Shed,0
3/21/24,16:21:12,24,3,SM2Test,13,SM2_T12,0,2800,0,Pumpkin,0
3/21/24,16:21:12,24,3,SM2Test,14,SM2_T13,0,2800,0,Cash,0
3/21/24,16:21:12,24,3,SM2Test,15,SM2_T14,0,2800,0,Cello,0
3/21/24,16:21:12,24,3,SM2Test,16,SM2_T15,0,2800,0,Glass,0
3/21/24,16:21:12,24,3,SM2Test,17,SM2_T16,0,2800,0,Flower,0
3/21/24,16:21:12,24,3,SM2Test,18,SM2_T17,0,2800,0,Coast,0
3/21/24,16:21:12,24,3,SM2Test,19,SM2_T18,0,2800,0,Cream,0
3/21/24,16:21:12,24,3,SM2Test,20,SM2_T19,0,2800,0,Poker,0
3/21/24,16:21:12,24,3,SM2Test,21,SM2_T20,0,2800,0,Duck,0
3/21/24,16:21:12,24,4,Pract_erik2,1,erikCOli,205,848,0,+,0
3/21/24,16:21:12,24,4,Pract_erik2,2,erikICre,203,611,0,+,0
3/21/24,16:21:12,24,4,Pract_erik2,3,erikICre,203,2609,0,+,0
3/21/24,16:21:12,24,4,Pract_erik2,4,erikICli,203,5609,1,+,0
3/21/24,16:21:12,24,4,Pract_erik2,5,erikCOre,205,3053,1,+,0
3/21/24,16:21:12,24,4,Pract_erik2,6,erikICre,205,1060,1,+,0
3/21/24,16:21:12,24,4,Pract_erik2,7,erikCOli,203,670,1,+,0
3/21/24,16:21:12,24,4,Pract_erik2,8,erikCOli,203,545,1,+,0
3/21/24,16:21:12,24,4,Pract_erik2,9,erikICli,203,577,1,+,0
3/21/24,16:21:12,24,4,Pract_erik2,10,erikCOre,205,720,1,+,0
3/21/24,16:21:12,24,4,Pract_erik2,11,erikCOre,205,513,1,+,0
3/21/24,16:21:12,24,4,Pract_erik2,12,erikICli,203,522,1,+,0
3/21/24,16:21:12,24,5,Test_erik2,1,erikCOre,205,411,1,+,0
3/21/24,16:21:12,24,5,Test_erik2,2,erikICli,203,449,1,+,0
3/21/24,16:21:12,24,5,Test_erik2,3,erikICre,205,430,1,+,0
3/21/24,16:21:12,24,5,Test_erik2,4,erikICli,203,483,1,+,0
3/21/24,16:21:12,24,5,Test_erik2,5,erikICli,203,446,1,+,0
3/21/24,16:21:12,24,5,Test_erik2,6,erikICli,203,443,1,+,0
3/21/24,16:21:12,24,5,Test_erik2,7,erikCOli,203,431,1,+,0
3/21/24,16:21:12,24,5,Test_erik2,8,erikCOre,205,315,1,+,0
3/21/24,16:21:12,24,5,Test_erik2,9,erikCOli,203,341,1,+,0
3/21/24,16:21:12,24,5,Test_erik2,10,erikICli,203,358,1,+,0
3/21/24,16:21:12,24,5,Test_erik2,11,erikICre,205,438,1,+,0
3/21/24,16:21:12,24,5,Test_erik2,12,erikICli,203,362,1,+,0
3/21/24,16:21:12,24,5,Test_erik2,13,erikCOre,205,322,1,+,0
3/21/24,16:21:12,24,5,Test_erik2,14,erikICre,205,468,1,+,0
3/21/24,16:21:12,24,5,Test_erik2,15,erikCOre,205,367,1,+,0
3/21/24,16:21:12,24,5,Test_erik2,16,erikCOre,205,351,1,+,0
3/21/24,16:21:12,24,5,Test_erik2,17,erikICre,205,472,1,+,0
3/21/24,16:21:12,24,5,Test_erik2,18,erikCOli,203,347,1,+,0
3/21/24,16:21:12,24,5,Test_erik2,19,erikCOre,205,324,1,+,0
3/21/24,16:21:12,24,5,Test_erik2,20,erikICre,205,372,1,+,0
3/21/24,16:21:12,24,5,Test_erik2,21,erikICre,205,396,1,+,0
3/21/24,16:21:12,24,5,Test_erik2,22,erikCOli,203,466,1,+,0
3/21/24,16:21:12,24,5,Test_erik2,23,erikCOre,205,318,1,+,0
3/21/24,16:21:12,24,5,Test_erik2,24,erikICli,205,320,0,+,0
3/21/24,16:21:12,24,5,Test_erik2,25,erikICre,205,385,1,+,0
3/21/24,16:21:12,24,5,Test_erik2,26,erikCOre,205,345,1,+,0
3/21/24,16:21:12,24,5,Test_erik2,27,erikICre,203,329,0,+,0
3/21/24,16:21:12,24,5,Test_erik2,28,erikCOre,205,371,1,+,0
3/21/24,16:21:12,24,5,Test_erik2,29,erikCOre,205,362,1,+,0
3/21/24,16:21:12,24,5,Test_erik2,30,erikCOli,203,345,1,+,0
3/21/24,16:21:12,24,5,Test_erik2,31,erikCOre,205,330,1,+,0
3/21/24,16:21:12,24,5,Test_erik2,32,erikICli,205,307,0,+,0
3/21/24,16:21:12,24,5,Test_erik2,33,erikCOli,203,357,1,+,0
3/21/24,16:21:12,24,5,Test_erik2,34,erikICli,203,453,1,+,0
3/21/24,16:21:12,24,5,Test_erik2,35,erikCOli,203,369,1,+,0
3/21/24,16:21:12,24,5,Test_erik2,36,erikCOre,205,353,1,+,0
3/21/24,16:21:12,24,5,Test_erik2,37,erikCOre,205,321,1,+,0
3/21/24,16:21:12,24,5,Test_erik2,38,erikICli,203,395,1,+,0
3/21/24,16:21:12,24,5,Test_erik2,39,erikCOre,205,361,1,+,0
3/21/24,16:21:12,24,5,Test_erik2,40,erikICli,203,409,1,+,0
3/21/24,16:21:12,24,5,Test_erik2,41,erikCOli,203,358,1,+,0
3/21/24,16:21:12,24,5,Test_erik2,42,erikCOre,205,406,1,+,0
3/21/24,16:21:12,24,5,Test_erik2,43,erikCOre,205,364,1,+,0
3/21/24,16:21:12,24,5,Test_erik2,44,erikICli,203,396,1,+,0
3/21/24,16:21:12,24,5,Test_erik2,45,erikICli,203,451,1,+,0
