date,time,subject,blocknum,blockcode,trialnum,trialcode,response,correct,latency,stimulus1
3/26/24,11:59:10,033,4,test_fi_as1,42,fi_as1,30,0,1142,FUELS
3/26/24,11:59:10,033,4,test_fi_as1,43,blank8,0,0,1376,0
3/26/24,11:59:10,033,4,test_fi_as1,44,fi_as1,30,0,734,BOSTON
3/26/24,11:59:10,033,4,test_fi_as1,45,blank6,0,0,1141,0
3/26/24,11:59:10,033,4,test_fi_as1,46,fi_as1,38,0,1097,FLAME
3/26/24,11:59:10,033,4,test_fi_as1,47,blank9,0,0,1494,0
3/26/24,11:59:10,033,4,test_fi_as1,48,fi_as1,30,0,1463,RESCUE
3/26/24,11:59:10,033,4,test_fi_as1,49,blank4,0,0,906,0
3/26/24,11:59:10,033,4,test_fi_as1,50,fi_as1,30,0,1837,CLINGING
3/26/24,11:59:10,033,4,test_fi_as1,51,blank3,0,0,788,0
3/26/24,11:59:10,033,4,test_fi_as1,52,fi_as1,30,0,1105,BETTOR
3/26/24,11:59:10,033,4,test_fi_as1,53,blank7,0,0,1259,0
3/26/24,11:59:10,033,4,test_fi_as1,54,fi_as1,38,0,902,ORGANS
3/26/24,11:59:10,033,4,test_fi_as1,55,blank5,0,0,1024,0
3/26/24,11:59:10,033,4,test_fi_as1,56,fi_as1,30,0,751,SCHOOL
3/26/24,11:59:10,033,4,test_fi_as1,57,blank9,0,0,1494,0
3/26/24,11:59:10,033,4,test_fi_as1,58,fi_as1,30,0,1059,COPPER
3/26/24,11:59:10,033,4,test_fi_as1,59,blank4,0,0,906,0
3/26/24,11:59:10,033,4,test_fi_as1,60,fi_as1,30,0,1506,CUTEY
3/26/24,11:59:10,033,4,test_fi_as1,61,blank10,0,0,1612,0
3/26/24,11:59:10,033,4,test_fi_as1,62,fi_as1,30,0,1153,BUTTER
3/26/24,11:59:10,033,4,test_fi_as1,63,blank4,0,0,906,0
3/26/24,11:59:10,033,4,test_fi_as1,64,fi_as1,38,0,2189,ORANGE
3/26/24,11:59:10,033,4,test_fi_as1,65,blank3,0,0,788,0
3/26/24,11:59:10,033,4,test_fi_as1,66,fi_as1,30,0,793,COUCH
3/26/24,11:59:10,033,4,test_fi_as1,67,blank10,0,0,1612,0
3/26/24,11:59:10,033,4,test_fi_as1,68,fi_as1,30,0,1423,INSECT
3/26/24,11:59:10,033,4,test_fi_as1,69,blank1,0,0,553,0
3/26/24,11:59:10,033,4,test_fi_as1,70,fi_as1,30,0,1261,GLITTER
3/26/24,11:59:10,033,4,test_fi_as1,71,blank9,0,0,1494,0
3/26/24,11:59:10,033,4,test_fi_as1,72,fi_as1,30,0,2524,WINDOW
3/26/24,11:59:10,033,4,test_fi_as1,73,blank2,0,0,671,0
3/26/24,11:59:10,033,4,test_fi_as1,74,fi_as1,30,0,791,MUTTER
3/26/24,11:59:10,033,4,test_fi_as1,75,blank10,0,0,1612,0
3/26/24,11:59:10,033,4,test_fi_as1,76,fi_as1,38,0,933,CLAPPING
3/26/24,11:59:10,033,4,test_fi_as1,77,blank6,0,0,1141,0
3/26/24,11:59:10,033,4,test_fi_as1,78,fi_as1,38,0,767,DAMPER
3/26/24,11:59:10,033,4,test_fi_as1,79,blank6,0,0,1141,0
3/26/24,11:59:10,033,4,test_fi_as1,80,fi_as1,30,0,609,HOTEL
3/26/24,11:59:10,033,5,test_fi_as2,1,blank_1st,0,0,1500,0
3/26/24,11:59:10,033,5,test_fi_as2,2,fi_as2,38,0,878,IMPACT
3/26/24,11:59:10,033,5,test_fi_as2,3,blank5,0,0,1024,0
3/26/24,11:59:10,033,5,test_fi_as2,4,fi_as2,38,0,1160,CARTOON
3/26/24,11:59:10,033,5,test_fi_as2,5,blank4,0,0,906,0
3/26/24,11:59:10,033,5,test_fi_as2,6,fi_as2,38,0,875,BAGEL
3/26/24,11:59:10,033,5,test_fi_as2,7,blank4,0,0,906,0
3/26/24,11:59:10,033,5,test_fi_as2,8,fi_as2,38,0,827,HAMMER
3/26/24,11:59:10,033,5,test_fi_as2,9,blank2,0,0,671,0
3/26/24,11:59:10,033,5,test_fi_as2,10,fi_as2,30,0,1118,LESSON
3/26/24,11:59:10,033,5,test_fi_as2,11,blank7,0,0,1259,0
3/26/24,11:59:10,033,5,test_fi_as2,12,fi_as2,30,0,891,GUILTY
3/26/24,11:59:10,033,5,test_fi_as2,13,blank5,0,0,1024,0
3/26/24,11:59:10,033,5,test_fi_as2,14,fi_as2,38,0,813,PAPER
3/26/24,11:59:10,033,5,test_fi_as2,15,blank1,0,0,553,0
3/26/24,11:59:10,033,5,test_fi_as2,16,fi_as2,30,0,1205,DINNER
3/26/24,11:59:10,033,5,test_fi_as2,17,blank6,0,0,1141,0
3/26/24,11:59:10,033,5,test_fi_as2,18,fi_as2,30,0,900,SCORPION
3/26/24,11:59:10,033,5,test_fi_as2,19,blank1,0,0,553,0
3/26/24,11:59:10,033,5,test_fi_as2,20,fi_as2,30,0,865,TENTH
3/26/24,11:59:10,033,5,test_fi_as2,21,blank1,0,0,553,0
3/26/24,11:59:10,033,5,test_fi_as2,22,fi_as2,30,0,1311,IMPLORE
3/26/24,11:59:10,033,5,test_fi_as2,23,blank7,0,0,1259,0
3/26/24,11:59:10,033,5,test_fi_as2,24,fi_as2,30,0,605,LIGHT
3/26/24,11:59:10,033,5,test_fi_as2,25,blank10,0,0,1612,0
3/26/24,11:59:10,033,5,test_fi_as2,26,fi_as2,30,0,1106,BUSHES
3/26/24,11:59:10,033,5,test_fi_as2,27,blank8,0,0,1376,0
3/26/24,11:59:10,033,5,test_fi_as2,28,fi_as2,30,0,604,CHESS
3/26/24,11:59:10,033,5,test_fi_as2,29,blank5,0,0,1024,0
3/26/24,11:59:10,033,5,test_fi_as2,30,fi_as2,38,0,809,CRACKER
3/26/24,11:59:10,033,5,test_fi_as2,31,blank9,0,0,1494,0
3/26/24,11:59:10,033,5,test_fi_as2,32,fi_as2,30,0,2139,PUPPY
3/26/24,11:59:10,033,5,test_fi_as2,33,blank9,0,0,1494,0
3/26/24,11:59:10,033,5,test_fi_as2,34,fi_as2,30,0,2124,SUNNY
3/26/24,11:59:10,033,5,test_fi_as2,35,blank2,0,0,671,0
3/26/24,11:59:10,033,5,test_fi_as2,36,fi_as2,30,0,1960,SWITCH
3/26/24,11:59:10,033,5,test_fi_as2,37,blank4,0,0,906,0
3/26/24,11:59:10,033,5,test_fi_as2,38,fi_as2,30,0,850,GRIND
3/26/24,11:59:10,033,5,test_fi_as2,39,blank2,0,0,671,0
3/26/24,11:59:10,033,5,test_fi_as2,40,fi_as2,30,0,772,JUNGLE
3/26/24,11:59:10,033,5,test_fi_as2,41,blank2,0,0,671,0
3/26/24,11:59:10,033,5,test_fi_as2,42,fi_as2,30,0,769,WOOLLEY
3/26/24,11:59:10,033,5,test_fi_as2,43,blank10,0,0,1612,0
3/26/24,11:59:10,033,5,test_fi_as2,44,fi_as2,30,0,695,RUSTLING
3/26/24,11:59:10,033,5,test_fi_as2,45,blank6,0,0,1141,0
3/26/24,11:59:10,033,5,test_fi_as2,46,fi_as2,30,0,692,GROSS
3/26/24,11:59:10,033,5,test_fi_as2,47,blank3,0,0,788,0
3/26/24,11:59:10,033,5,test_fi_as2,48,fi_as2,30,0,1168,WINTER
3/26/24,11:59:10,033,5,test_fi_as2,49,blank7,0,0,1259,0
3/26/24,11:59:10,033,5,test_fi_as2,50,fi_as2,38,0,652,FLASH
3/26/24,11:59:10,033,5,test_fi_as2,51,blank10,0,0,1612,0
3/26/24,11:59:10,033,5,test_fi_as2,52,fi_as2,30,0,727,PUDDING
3/26/24,11:59:10,033,5,test_fi_as2,53,blank9,0,0,1494,0
3/26/24,11:59:10,033,5,test_fi_as2,54,fi_as2,30,0,596,SMITH
3/26/24,11:59:10,033,5,test_fi_as2,55,blank8,0,0,1376,0
3/26/24,11:59:10,033,5,test_fi_as2,56,fi_as2,38,0,634,MAILED
3/26/24,11:59:10,033,5,test_fi_as2,57,blank10,0,0,1612,0
3/26/24,11:59:10,033,5,test_fi_as2,58,fi_as2,30,0,982,COPING
3/26/24,11:59:10,033,5,test_fi_as2,59,blank3,0,0,788,0
3/26/24,11:59:10,033,5,test_fi_as2,60,fi_as2,30,0,597,ZIPPER
3/26/24,11:59:10,033,5,test_fi_as2,61,blank6,0,0,1141,0
3/26/24,11:59:10,033,5,test_fi_as2,62,fi_as2,30,0,709,GETTING
3/26/24,11:59:10,033,5,test_fi_as2,63,blank1,0,0,553,0
3/26/24,11:59:10,033,5,test_fi_as2,64,fi_as2,30,0,1274,RUSTLE
3/26/24,11:59:10,033,5,test_fi_as2,65,blank4,0,0,906,0
3/26/24,11:59:10,033,5,test_fi_as2,66,fi_as2,38,0,777,STAMPS
3/26/24,11:59:10,033,5,test_fi_as2,67,blank7,0,0,1259,0
3/26/24,11:59:10,033,5,test_fi_as2,68,fi_as2,38,0,653,STRANGE
3/26/24,11:59:10,033,5,test_fi_as2,69,blank9,0,0,1494,0
3/26/24,11:59:10,033,5,test_fi_as2,70,fi_as2,30,0,757,FEEDER
3/26/24,11:59:10,033,5,test_fi_as2,71,blank5,0,0,1024,0
3/26/24,11:59:10,033,5,test_fi_as2,72,fi_as2,30,0,1092,REPTILE
3/26/24,11:59:10,033,5,test_fi_as2,73,blank3,0,0,788,0
3/26/24,11:59:10,033,5,test_fi_as2,74,fi_as2,30,0,927,FISHER
3/26/24,11:59:10,033,5,test_fi_as2,75,blank3,0,0,788,0
3/26/24,11:59:10,033,5,test_fi_as2,76,fi_as2,30,0,1073,NOBLE
3/26/24,11:59:10,033,5,test_fi_as2,77,blank8,0,0,1376,0
3/26/24,11:59:10,033,5,test_fi_as2,78,fi_as2,30,0,1901,WINGS
3/26/24,11:59:10,033,5,test_fi_as2,79,blank8,0,0,1376,0
3/26/24,11:59:10,033,5,test_fi_as2,80,fi_as2,38,0,589,FABRIC
3/26/24,11:59:10,033,6,SMf2_Abr,1,SMf2_Abr12,SMf_Pos14,1,1968,
3/26/24,11:59:10,033,6,SMf2_Abr,2,SMf2_Abr2,SMf_Pos11,0,5686,
3/26/24,11:59:10,033,6,SMf2_Abr,3,SMf2_Abr4,y21,1,4902,b
3/26/24,11:59:10,033,6,SMf2_Abr,4,SMf2_Abr3,x20,1,5009,b
3/26/24,11:59:10,033,6,SMf2_Abr,5,SMf2_Abr8,SMf_Pos6,0,3814,
3/26/24,11:59:10,033,6,SMf2_Abr,6,SMf2_Abr6,s19,0,4895,b
3/26/24,11:59:10,033,6,SMf2_Abr,7,SMf2_Abr1,o18,0,5257,b
3/26/24,11:59:10,033,6,SMf2_Abr,8,SMf2_Abr10,SMf_Pos2,0,1853,
3/26/24,11:59:10,033,6,SMf2_Abr,9,SMf2_Abr11,SMf_Pos1,0,2143,
3/26/24,11:59:10,033,6,SMf2_Abr,10,SMf2_Abr9,c11,0,7581,b
3/26/24,11:59:10,033,6,SMf2_Abr,11,SMf2_Abr7,h13,0,8191,b
3/26/24,11:59:10,033,6,SMf2_Abr,12,SMf2_Abr5,SMf_Pos3,0,1383,
3/26/24,12:04:21,034,1,SMf2Practice,1,achtung,0,0,1700,Attention!
3/26/24,12:04:21,034,1,SMf2Practice,2,SMf2_P_T1,0,0,2800,a
3/26/24,12:04:21,034,1,SMf2Practice,3,SMf2_P_T2,0,0,2800,i
3/26/24,12:04:21,034,1,SMf2Practice,4,SMf2_P_T3,0,0,2800,u
3/26/24,12:04:21,034,2,SMf2Practice_Abr,1,SMf2_P_Abr1,SMf_Pos9,1,2738,
3/26/24,12:04:21,034,2,SMf2Practice_Abr,2,SMf2_P_Abr2,a11,0,2081,u
3/26/24,12:04:21,034,2,SMf2Practice_Abr,3,SMf2_P_Abr3,SMf_Pos12,1,1989,
3/26/24,12:04:21,034,3,SMf2,1,achtung,0,0,1700,Attention!
3/26/24,12:04:21,034,3,SMf2,2,SMf2_T1,0,0,2800,c
3/26/24,12:04:21,034,3,SMf2,3,SMf2_T2,0,0,2800,r
3/26/24,12:04:21,034,3,SMf2,4,SMf2_T3,0,0,2800,s
3/26/24,12:04:21,034,3,SMf2,5,SMf2_T4,0,0,2800,f
3/26/24,12:04:21,034,3,SMf2,6,SMf2_T5,0,0,2800,h
3/26/24,12:04:21,034,3,SMf2,7,SMf2_T6,0,0,2800,q
3/26/24,12:04:21,034,3,SMf2,8,SMf2_T7,0,0,2800,b
3/26/24,12:04:21,034,3,SMf2,9,SMf2_T8,0,0,2800,j
3/26/24,12:04:21,034,3,SMf2,10,SMf2_T9,0,0,2800,y
3/26/24,12:04:21,034,3,SMf2,11,SMf2_T10,0,0,2800,o
3/26/24,12:04:21,034,3,SMf2,12,SMf2_T11,0,0,2800,m
3/26/24,12:04:21,034,3,SMf2,13,SMf2_T12,0,0,2800,x
3/26/24,12:04:21,034,4,test_fi_as1,1,blank_1st,0,0,1500,0
3/26/24,12:04:21,034,4,test_fi_as1,2,fi_as1,30,0,10189,BRUTE
3/26/24,12:04:21,034,4,test_fi_as1,3,blank1,0,0,553,0
3/26/24,12:04:21,034,4,test_fi_as1,4,fi_as1,30,0,1963,RICHTER
3/26/24,12:04:21,034,4,test_fi_as1,5,blank8,0,0,1376,0
3/26/24,12:04:21,034,4,test_fi_as1,6,fi_as1,30,0,897,HOUSE
3/26/24,12:04:21,034,4,test_fi_as1,7,blank9,0,0,1494,0
3/26/24,12:04:21,034,4,test_fi_as1,8,fi_as1,30,0,831,PRIESTS
3/26/24,12:04:21,034,4,test_fi_as1,9,blank1,0,0,553,0
3/26/24,12:04:21,034,4,test_fi_as1,10,fi_as1,30,0,982,PEPPER
3/26/24,12:04:21,034,4,test_fi_as1,11,blank3,0,0,788,0
3/26/24,12:04:21,034,4,test_fi_as1,12,fi_as1,30,0,1046,WOBBLY
3/26/24,12:04:21,034,4,test_fi_as1,13,blank5,0,0,1024,0
3/26/24,12:04:21,034,4,test_fi_as1,14,fi_as1,38,0,705,BARNDOOR
3/26/24,12:04:21,034,4,test_fi_as1,15,blank7,0,0,1259,0
3/26/24,12:04:21,034,4,test_fi_as1,16,fi_as1,30,0,672,PUDDING
3/26/24,12:04:21,034,4,test_fi_as1,17,blank2,0,0,671,0
3/26/24,12:04:21,034,4,test_fi_as1,18,fi_as1,38,0,834,CARROT
3/26/24,12:04:21,034,4,test_fi_as1,19,blank7,0,0,1259,0
3/26/24,12:04:21,034,4,test_fi_as1,20,fi_as1,30,0,828,DOCTOR
3/26/24,12:04:21,034,4,test_fi_as1,21,blank8,0,0,1376,0
3/26/24,12:04:21,034,4,test_fi_as1,22,fi_as1,38,0,1562,METAL
3/26/24,12:04:21,034,4,test_fi_as1,23,blank2,0,0,671,0
3/26/24,12:04:21,034,4,test_fi_as1,24,fi_as1,30,0,926,RULER
3/26/24,12:04:21,034,4,test_fi_as1,25,blank10,0,0,1612,0
3/26/24,12:04:21,034,4,test_fi_as1,26,fi_as1,30,0,1110,LURCH
3/26/24,12:04:21,034,4,test_fi_as1,27,blank9,0,0,1494,0
3/26/24,12:04:21,034,4,test_fi_as1,28,fi_as1,38,0,722,GRAVEL
3/26/24,12:04:21,034,4,test_fi_as1,29,blank7,0,0,1259,0
3/26/24,12:04:21,034,4,test_fi_as1,30,fi_as1,30,0,608,SEEDING
3/26/24,12:04:21,034,4,test_fi_as1,31,blank6,0,0,1141,0
3/26/24,12:04:21,034,4,test_fi_as1,32,fi_as1,30,0,801,VOGUE
3/26/24,12:04:21,034,4,test_fi_as1,33,blank6,0,0,1141,0
3/26/24,12:04:21,034,4,test_fi_as1,34,fi_as1,38,0,553,PLAIN
3/26/24,12:04:21,034,4,test_fi_as1,35,blank5,0,0,1024,0
3/26/24,12:04:21,034,4,test_fi_as1,36,fi_as1,30,0,1057,GOGGLE
3/26/24,12:04:21,034,4,test_fi_as1,37,blank4,0,0,906,0
3/26/24,12:04:21,034,4,test_fi_as1,38,fi_as1,30,0,993,ZIPPER
3/26/24,12:04:21,034,4,test_fi_as1,39,blank9,0,0,1494,0
3/26/24,12:04:21,034,4,test_fi_as1,40,fi_as1,30,0,666,GOLDEN
3/26/24,12:04:21,034,4,test_fi_as1,41,blank5,0,0,1024,0
3/26/24,12:04:21,034,4,test_fi_as1,42,fi_as1,30,0,541,FUELS
3/26/24,12:04:21,034,4,test_fi_as1,43,blank6,0,0,1141,0
3/26/24,12:04:21,034,4,test_fi_as1,44,fi_as1,30,0,537,BOSTON
3/26/24,12:04:21,034,4,test_fi_as1,45,blank6,0,0,1141,0
3/26/24,12:04:21,034,4,test_fi_as1,46,fi_as1,38,0,811,FLAME
3/26/24,12:04:21,034,4,test_fi_as1,47,blank3,0,0,788,0
3/26/24,12:04:21,034,4,test_fi_as1,48,fi_as1,30,0,706,RESCUE
3/26/24,12:04:21,034,4,test_fi_as1,49,blank1,0,0,553,0
3/26/24,12:04:21,034,4,test_fi_as1,50,fi_as1,30,0,551,CLINGING
3/26/24,12:04:21,034,4,test_fi_as1,51,blank10,0,0,1612,0
3/26/24,12:04:21,034,4,test_fi_as1,52,fi_as1,30,0,758,BETTOR
3/26/24,12:04:21,034,4,test_fi_as1,53,blank10,0,0,1612,0
3/26/24,12:04:21,034,4,test_fi_as1,54,fi_as1,38,0,861,ORGANS
3/26/24,12:04:21,034,4,test_fi_as1,55,blank8,0,0,1376,0
3/26/24,12:04:21,034,4,test_fi_as1,56,fi_as1,30,0,586,SCHOOL
3/26/24,12:04:21,034,4,test_fi_as1,57,blank7,0,0,1259,0
3/26/24,12:04:21,034,4,test_fi_as1,58,fi_as1,30,0,670,COPPER
3/26/24,12:04:21,034,4,test_fi_as1,59,blank2,0,0,671,0
3/26/24,12:04:21,034,4,test_fi_as1,60,fi_as1,30,0,912,CUTEY
3/26/24,12:04:21,034,4,test_fi_as1,61,blank10,0,0,1612,0
3/26/24,12:04:21,034,4,test_fi_as1,62,fi_as1,30,0,632,BUTTER
3/26/24,12:04:21,034,4,test_fi_as1,63,blank1,0,0,553,0
3/26/24,12:04:21,034,4,test_fi_as1,64,fi_as1,38,0,920,ORANGE
3/26/24,12:04:21,034,4,test_fi_as1,65,blank9,0,0,1494,0
3/26/24,12:04:21,034,4,test_fi_as1,66,fi_as1,30,0,811,COUCH
3/26/24,12:04:21,034,4,test_fi_as1,67,blank4,0,0,906,0
3/26/24,12:04:21,034,4,test_fi_as1,68,fi_as1,30,0,629,INSECT
3/26/24,12:04:21,034,4,test_fi_as1,69,blank2,0,0,671,0
3/26/24,12:04:21,034,4,test_fi_as1,70,fi_as1,30,0,1049,GLITTER
3/26/24,12:04:21,034,4,test_fi_as1,71,blank3,0,0,788,0
3/26/24,12:04:21,034,4,test_fi_as1,72,fi_as1,30,0,510,WINDOW
3/26/24,12:04:21,034,4,test_fi_as1,73,blank8,0,0,1376,0
3/26/24,12:04:21,034,4,test_fi_as1,74,fi_as1,30,0,561,MUTTER
3/26/24,12:04:21,034,4,test_fi_as1,75,blank4,0,0,906,0
3/26/24,12:04:21,034,4,test_fi_as1,76,fi_as1,38,0,645,CLAPPING
3/26/24,12:04:21,034,4,test_fi_as1,77,blank3,0,0,788,0
3/26/24,12:04:21,034,4,test_fi_as1,78,fi_as1,38,0,651,DAMPER
3/26/24,12:04:21,034,4,test_fi_as1,79,blank4,0,0,906,0
3/26/24,12:04:21,034,4,test_fi_as1,80,fi_as1,30,0,996,HOTEL
3/26/24,12:04:21,034,5,test_fi_as2,1,blank_1st,0,0,1500,0
3/26/24,12:04:21,034,5,test_fi_as2,2,fi_as2,38,0,833,IMPACT
3/26/24,12:04:21,034,5,test_fi_as2,3,blank10,0,0,1612,0
3/26/24,12:04:21,034,5,test_fi_as2,4,fi_as2,38,0,635,CARTOON
3/26/24,12:04:21,034,5,test_fi_as2,5,blank9,0,0,1494,0
3/26/24,12:04:21,034,5,test_fi_as2,6,fi_as2,38,0,579,BAGEL
3/26/24,12:04:21,034,5,test_fi_as2,7,blank7,0,0,1259,0
3/26/24,12:04:21,034,5,test_fi_as2,8,fi_as2,38,0,585,HAMMER
3/26/24,12:04:21,034,5,test_fi_as2,9,blank3,0,0,788,0
3/26/24,12:04:21,034,5,test_fi_as2,10,fi_as2,30,0,617,LESSON
3/26/24,12:04:21,034,5,test_fi_as2,11,blank9,0,0,1494,0
3/26/24,12:04:21,034,5,test_fi_as2,12,fi_as2,30,0,634,GUILTY
3/26/24,12:04:21,034,5,test_fi_as2,13,blank4,0,0,906,0
3/26/24,12:04:21,034,5,test_fi_as2,14,fi_as2,38,0,627,PAPER
3/26/24,12:04:21,034,5,test_fi_as2,15,blank1,0,0,553,0
3/26/24,12:04:21,034,5,test_fi_as2,16,fi_as2,30,0,684,DINNER
3/26/24,12:04:21,034,5,test_fi_as2,17,blank4,0,0,906,0
3/26/24,12:04:21,034,5,test_fi_as2,18,fi_as2,30,0,819,SCORPION
3/26/24,12:04:21,034,5,test_fi_as2,19,blank7,0,0,1259,0
3/26/24,12:04:21,034,5,test_fi_as2,20,fi_as2,30,0,645,TENTH
3/26/24,12:04:21,034,5,test_fi_as2,21,blank1,0,0,553,0
3/26/24,12:04:21,034,5,test_fi_as2,22,fi_as2,30,0,877,IMPLORE
3/26/24,12:04:21,034,5,test_fi_as2,23,blank6,0,0,1141,0
3/26/24,12:04:21,034,5,test_fi_as2,24,fi_as2,30,0,570,LIGHT
3/26/24,12:04:21,034,5,test_fi_as2,25,blank6,0,0,1141,0
3/26/24,12:04:21,034,5,test_fi_as2,26,fi_as2,30,0,684,BUSHES
3/26/24,12:04:21,034,5,test_fi_as2,27,blank8,0,0,1376,0
3/26/24,12:04:21,034,5,test_fi_as2,28,fi_as2,30,0,607,CHESS
3/26/24,12:04:21,034,5,test_fi_as2,29,blank5,0,0,1024,0
3/26/24,12:04:21,034,5,test_fi_as2,30,fi_as2,38,0,845,CRACKER
3/26/24,12:04:21,034,5,test_fi_as2,31,blank4,0,0,906,0
3/26/24,12:04:21,034,5,test_fi_as2,32,fi_as2,30,0,717,PUPPY
3/26/24,12:04:21,034,5,test_fi_as2,33,blank10,0,0,1612,0
3/26/24,12:04:21,034,5,test_fi_as2,34,fi_as2,30,0,661,SUNNY
3/26/24,12:04:21,034,5,test_fi_as2,35,blank6,0,0,1141,0
3/26/24,12:04:21,034,5,test_fi_as2,36,fi_as2,30,0,740,SWITCH
3/26/24,12:04:21,034,5,test_fi_as2,37,blank7,0,0,1259,0
3/26/24,12:04:21,034,5,test_fi_as2,38,fi_as2,30,0,722,GRIND
3/26/24,12:04:21,034,5,test_fi_as2,39,blank8,0,0,1376,0
3/26/24,12:04:21,034,5,test_fi_as2,40,fi_as2,30,0,724,JUNGLE
3/26/24,12:04:21,034,5,test_fi_as2,41,blank5,0,0,1024,0
3/26/24,12:04:21,034,5,test_fi_as2,42,fi_as2,30,0,660,WOOLLEY
3/26/24,12:04:21,034,5,test_fi_as2,43,blank4,0,0,906,0
3/26/24,12:04:21,034,5,test_fi_as2,44,fi_as2,30,0,996,RUSTLING
3/26/24,12:04:21,034,5,test_fi_as2,45,blank6,0,0,1141,0
3/26/24,12:04:21,034,5,test_fi_as2,46,fi_as2,30,0,653,GROSS
3/26/24,12:04:21,034,5,test_fi_as2,47,blank5,0,0,1024,0
3/26/24,12:04:21,034,5,test_fi_as2,48,fi_as2,30,0,512,WINTER
3/26/24,12:04:21,034,5,test_fi_as2,49,blank1,0,0,553,0
3/26/24,12:04:21,034,5,test_fi_as2,50,fi_as2,38,0,614,FLASH
3/26/24,12:04:21,034,5,test_fi_as2,51,blank9,0,0,1494,0
3/26/24,12:04:21,034,5,test_fi_as2,52,fi_as2,30,0,607,PUDDING
3/26/24,12:04:21,034,5,test_fi_as2,53,blank2,0,0,671,0
3/26/24,12:04:21,034,5,test_fi_as2,54,fi_as2,30,0,619,SMITH
3/26/24,12:04:21,034,5,test_fi_as2,55,blank1,0,0,553,0
3/26/24,12:04:21,034,5,test_fi_as2,56,fi_as2,38,0,756,MAILED
3/26/24,12:04:21,034,5,test_fi_as2,57,blank9,0,0,1494,0
3/26/24,12:04:21,034,5,test_fi_as2,58,fi_as2,30,0,727,COPING
3/26/24,12:04:21,034,5,test_fi_as2,59,blank10,0,0,1612,0
3/26/24,12:04:21,034,5,test_fi_as2,60,fi_as2,30,0,2295,ZIPPER
3/26/24,12:04:21,034,5,test_fi_as2,61,blank8,0,0,1376,0
3/26/24,12:04:21,034,5,test_fi_as2,62,fi_as2,30,0,543,GETTING
3/26/24,12:04:21,034,5,test_fi_as2,63,blank8,0,0,1376,0
3/26/24,12:04:21,034,5,test_fi_as2,64,fi_as2,30,0,576,RUSTLE
3/26/24,12:04:21,034,5,test_fi_as2,65,blank3,0,0,788,0
3/26/24,12:04:21,034,5,test_fi_as2,66,fi_as2,38,0,713,STAMPS
3/26/24,12:04:21,034,5,test_fi_as2,67,blank3,0,0,788,0
3/26/24,12:04:21,034,5,test_fi_as2,68,fi_as2,38,0,684,STRANGE
3/26/24,12:04:21,034,5,test_fi_as2,69,blank10,0,0,1612,0
3/26/24,12:04:21,034,5,test_fi_as2,70,fi_as2,30,0,1982,FEEDER
3/26/24,12:04:21,034,5,test_fi_as2,71,blank5,0,0,1024,0
3/26/24,12:04:21,034,5,test_fi_as2,72,fi_as2,30,0,2106,REPTILE
3/26/24,12:04:21,034,5,test_fi_as2,73,blank7,0,0,1259,0
3/26/24,12:04:21,034,5,test_fi_as2,74,fi_as2,30,0,710,FISHER
3/26/24,12:04:21,034,5,test_fi_as2,75,blank3,0,0,788,0
3/26/24,12:04:21,034,5,test_fi_as2,76,fi_as2,30,0,929,NOBLE
3/26/24,12:04:21,034,5,test_fi_as2,77,blank2,0,0,671,0
3/26/24,12:04:21,034,5,test_fi_as2,78,fi_as2,30,0,480,WINGS
3/26/24,12:04:21,034,5,test_fi_as2,79,blank2,0,0,671,0
3/26/24,12:04:21,034,5,test_fi_as2,80,fi_as2,30,0,489,FABRIC
3/26/24,12:04:21,034,6,SMf2_Abr,1,SMf2_Abr12,SMf_Pos10,0,9404,
3/26/24,12:04:21,034,6,SMf2_Abr,2,SMf2_Abr2,SMf_Pos5,1,10785,
3/26/24,12:04:21,034,6,SMf2_Abr,3,SMf2_Abr4,y21,1,9275,b
3/26/24,12:04:21,034,6,SMf2_Abr,4,SMf2_Abr3,x20,1,6262,b
3/26/24,12:04:21,034,6,SMf2_Abr,5,SMf2_Abr8,SMf_Pos6,0,3607,
3/26/24,12:04:21,034,6,SMf2_Abr,6,SMf2_Abr6,b10,1,5440,b
3/26/24,12:04:21,034,6,SMf2_Abr,7,SMf2_Abr1,f12,0,4411,b
3/26/24,12:04:21,034,6,SMf2_Abr,8,SMf2_Abr10,SMf_Pos9,0,3634,
3/26/24,12:04:21,034,6,SMf2_Abr,9,SMf2_Abr11,SMf_Pos7,1,2546,
3/26/24,12:04:21,034,6,SMf2_Abr,10,SMf2_Abr9,c11,0,9806,b
3/26/24,12:04:21,034,6,SMf2_Abr,11,SMf2_Abr7,q17,1,3307,b
3/26/24,12:04:21,034,6,SMf2_Abr,12,SMf2_Abr5,SMf_Pos10,0,4824,
3/26/24,13:01:23,013,1,SMf2Practice,1,achtung,0,0,1700,Attention!
3/26/24,13:01:23,013,1,SMf2Practice,2,SMf2_P_T1,0,0,2800,a
3/26/24,13:01:23,013,1,SMf2Practice,3,SMf2_P_T2,0,0,2800,i
3/26/24,13:01:23,013,1,SMf2Practice,4,SMf2_P_T3,0,0,2800,u
3/26/24,13:01:23,013,2,SMf2Practice_Abr,1,SMf2_P_Abr1,SMf_Pos9,1,11142,
3/26/24,13:01:23,013,2,SMf2Practice_Abr,2,SMf2_P_Abr2,i12,1,7052,u
3/26/24,13:01:23,013,2,SMf2Practice_Abr,3,SMf2_P_Abr3,SMf_Pos12,1,2447,
